Date,Open,High,Low,Close,Volume,Adj_Close
2016-10-26,689.0772695811346,689.0772695811346,677.2092941461918,679.601318359375,1206610,679.601318359375
2016-10-27,682.6373199446606,690.6412997512558,678.2213485123705,687.1453247070312,2686399,687.1453247070312
2016-10-28,687.2375026129187,691.837485896807,682.5915307266195,683.925537109375,1900094,683.925537109375
2016-11-01,689.0774330880004,689.0774330880004,673.5294685454547,675.0474853515625,2566651,675.0474853515625
2016-11-02,674.1735208379253,674.1735208379253,656.0495759533675,656.923583984375,3286334,656.923583984375
2016-11-03,656.8775325924167,659.6375222251579,644.3656020515095,647.3555908203125,4374269,647.3555908203125
2016-11-04,625.5057345083239,625.5057345083239,595.3297999629083,599.3778076171875,17908933,599.3778076171875
2016-11-07,621.9175782175424,622.837574635024,600.7576606154662,602.5056762695312,6663505,602.5056762695312
2016-11-08,607.197750632685,610.0037290074544,581.7138338075224,584.5658569335938,9896681,584.5658569335938
2016-11-09,551.9978517841942,615.6156266631725,526.1459748531511,607.8876342773438,14963330,607.8876342773438
2016-11-10,625.5976126843915,638.1095424772276,610.9696460445958,612.9016723632812,9357587,612.9016723632812
2016-11-11,634.797634745753,651.3575730434684,625.5976690248001,632.9576416015625,13184334,632.9576416015625
2016-11-15,642.1117565693495,649.1037095574138,620.6758430682123,627.851806640625,5816519,627.851806640625
2016-11-16,635.7176340381915,639.167621198312,607.197740181196,614.0057373046875,4722902,614.0057373046875
2016-11-17,615.2475823739771,626.8395143623422,607.1976140064671,615.7075805664062,3756250,615.7075805664062
2016-11-18,617.7777652599415,637.0976953723149,609.0837854789453,633.7396850585938,6150792,633.7396850585938
2016-11-21,636.6376457536558,641.3296059421418,621.9636887865655,635.11962890625,5090705,635.11962890625
2016-11-22,643.0776352297139,643.4456563373383,630.1976825927811,634.7056884765625,3359143,634.7056884765625
2016-11-23,640.3176933462454,648.5056863110984,635.7636985208976,645.1936645507812,4496512,645.1936645507812
2016-11-24,643.5375228043441,643.5375228043441,625.5975918612637,627.8975830078125,3783616,627.8975830078125
2016-11-25,634.3376263628107,659.6375316927271,630.2896190491707,657.0155639648438,4410579,657.0155639648438
2016-11-28,656.5555520674474,662.5815181633338,653.2435308380417,657.935546875,2607872,657.935546875
2016-11-29,662.3056392329894,663.7776114753351,645.8376760300557,649.9776611328125,3674024,649.9776611328125
2016-11-30,654.0257019757204,661.9376514431616,649.7936832995294,653.013671875,4359468,653.013671875
2016-12-01,653.0134956846924,666.5374552831828,650.4375167497726,663.7774658203125,2796906,663.7774658203125
2016-12-02,661.7535582354371,672.4715413306274,658.8095578178961,662.7195434570312,3163480,662.7195434570312
2016-12-05,664.2376764357726,666.9976667810737,653.5196914673282,656.0496826171875,2946490,656.0496826171875
2016-12-06,659.2235708636915,663.9615759465335,647.8156463971804,649.6556396484375,2939600,649.6556396484375
2016-12-07,643.9976887530592,643.9976887530592,607.1978208243129,610.8778076171875,12922300,610.8778076171875
2016-12-08,610.8777520129994,625.2296767379921,606.1397469875859,621.6417236328125,6865033,621.6417236328125
2016-12-09,623.7576363777513,628.1736084137162,617.5476599093887,619.1576538085938,3298719,619.1576538085938
2016-12-12,619.3417052970411,627.3456867270812,616.397705027676,622.2857055664062,2155130,622.2857055664062
2016-12-13,621.9176607306738,630.8416383946618,613.2236822015715,629.599609375,4508196,629.599609375
2016-12-14,631.0716339908888,637.2356220016857,620.9976607089615,624.1256713867188,3202343,624.1256713867188
2016-12-15,618.9736182206823,619.7096041715301,593.39772740185,597.9517211914062,9539189,597.9517211914062
2016-12-16,598.7796800277539,599.745721242939,582.9097409205426,595.5596923828125,10780836,595.5596923828125
2016-12-19,592.4776823225584,592.4776823225584,579.6897098861131,581.667724609375,4214766,581.667724609375
2016-12-20,584.1978470211559,586.9578368496024,572.3298682979816,577.6658935546875,3984283,577.6658935546875
2016-12-21,581.4377977320094,583.1858135721194,564.0038525347768,565.2918701171875,7404147,565.2918701171875
2016-12-22,566.9477227870786,574.9976904534266,559.3577532730934,560.415771484375,5479188,560.415771484375
2016-12-23,564.8778915099364,579.1378382825814,562.3019123556273,573.6178588867188,6105681,573.6178588867188
2016-12-26,574.5837187490458,574.9057511681915,561.1977828636248,562.3477783203125,3005547,562.3477783203125
2016-12-27,564.8778978433982,572.421880999421,563.5898801757352,571.4098510742188,2289086,571.4098510742188
2016-12-28,574.0778448513477,578.3558512521989,569.5238507170523,571.6398315429688,2516753,571.6398315429688
2016-12-29,571.7779388744887,574.9519386634319,562.8999484166268,565.52197265625,4788982,565.52197265625
2016-12-30,569.4779370504713,581.4378937251985,567.3159673432036,579.597900390625,3523510,579.597900390625
2017-01-02,582.3579282412143,589.1198817243898,576.8379478787383,583.3239135742188,2266225,583.3239135742188
2017-01-03,586.0378583020961,590.5918528898164,581.2998531563808,585.2098388671875,2821892,585.2098388671875
2017-01-04,586.95782248848,592.2937914624937,584.0138221797408,586.3598022460938,2500456,586.3598022460938
2017-01-05,594.4098202535082,596.0658591651379,590.1778580734632,591.9718627929688,2589560,591.9718627929688
2017-01-06,596.2498069264742,597.7678238611597,588.2918695882864,589.4878540039062,1864378,589.4878540039062
2017-01-09,589.8099072992197,595.1459334915788,580.5179623749952,581.4839477539062,1827405,581.4839477539062
2017-01-10,584.1978295169673,588.7058352292121,576.929834058973,587.4638061523438,2559697,587.4638061523438
2017-01-11,588.7978739201264,597.5838309646001,588.1538650150981,596.3418579101562,2784843,596.3418579101562
2017-01-12,578.677839736968,595.145800721338,578.677839736968,593.1677856445312,6269913,593.1677856445312
2017-01-13,595.2377721251974,604.8057587747711,591.051799023059,600.7577514648438,3524996,600.7577514648438
2017-01-16,598.9177968841054,602.5058061465702,590.8218378955158,592.017822265625,1349694,592.017822265625
2017-01-17,593.3978065109488,600.4817915555378,592.8918196117932,597.7218017578125,3016496,597.7218017578125
2017-01-18,597.0777133082181,601.6776956911782,592.9377291635541,597.9517211914062,4013631,597.9517211914062
2017-01-19,595.237839709323,601.4018285688893,589.8098369481811,591.9718627929688,2089653,591.9718627929688
2017-01-20,591.4198614434331,595.6058913877258,588.7978932857521,590.223876953125,3671360,590.223876953125
2017-01-23,588.7978275665636,593.6278097458206,581.897853024768,582.9558715820312,2955807,582.9558715820312
2017-01-24,585.117872071307,592.9378436320085,585.117872071307,590.0858764648438,2187797,590.0858764648438
2017-01-25,592.4779155147082,594.9619180058357,583.4619584655658,584.9799194335938,3068071,584.9799194335938
2017-01-27,587.2338087832342,591.5578039617486,583.0938241520867,589.2578125,2362371,589.2578125
2017-01-30,588.8437905559745,602.5057732458146,587.8778053925637,593.1677856445312,2406083,593.1677856445312
2017-01-31,592.9378621515922,597.0778472247996,579.5979102490351,580.9779052734375,1926978,580.9779052734375
2017-02-01,580.5177762029916,586.4517647020534,568.9258430692985,575.5037841796875,3507275,575.5037841796875
2017-02-02,576.1019160905732,593.1218541932764,570.3979256041043,590.0858764648438,3819377,590.0858764648438
2017-02-03,592.9377221217621,597.8136921593665,589.0277371426814,595.4677124023438,2048060,595.4677124023438
2017-02-06,597.997804669065,623.1137012347382,593.397821556226,621.1357421875,5835962,621.1357421875
2017-02-07,620.9976668818454,634.3836053597608,613.8217050727484,616.0296630859375,4274151,616.0296630859375
2017-02-08,615.1557914674033,622.8377411462387,606.4618117675042,609.2218017578125,2959209,609.2218017578125
2017-02-09,611.7976445737092,615.4776304057316,601.0796633770932,603.0576782226562,3295494,603.0576782226562
2017-02-10,603.0576253228677,609.129578952226,598.0896224245762,602.6436157226562,2814314,602.6436157226562
2017-02-13,603.9776987686225,606.6916996584048,596.1577285636974,602.3217163085938,1885766,602.3217163085938
2017-02-14,606.2776138026501,609.8195774011944,589.6257018024553,597.3536376953125,3393607,597.3536376953125
2017-02-15,598.1817870072134,599.607770474501,571.7778739545874,573.203857421875,10352763,573.203857421875
2017-02-16,574.077740535438,599.8376391492077,573.5717537573778,597.3536376953125,6158072,597.3536376953125
2017-02-17,601.2177184109861,623.7116442782119,597.1697113120185,621.4576416015625,6165104,621.4576416015625
2017-02-20,623.7577398753847,631.4857343346969,618.6977582097289,625.2757568359375,4597889,625.2757568359375
2017-02-21,627.1617689159668,630.1977468308547,616.489773380538,619.341796875,2972142,619.341796875
2017-02-22,620.0776753994851,621.3656930317912,609.7277142003097,616.7196655273438,2662258,616.7196655273438
2017-02-23,619.985715116014,626.7936560881078,613.6837048782309,620.5836791992188,4522397,620.5836791992188
2017-02-27,620.1696667272678,630.657650108971,617.4096770112548,620.49169921875,3477074,620.49169921875
2017-02-28,620.9978083974307,627.7137734652257,620.9978083974307,624.6777954101562,2711558,624.6777954101562
2017-03-01,626.6097441390966,641.605735611361,624.6777734860796,639.0757446289062,4972108,639.0757446289062
2017-03-02,643.9975584133009,645.1935426484994,619.0656753984383,622.0556640625,4783045,622.0556640625
2017-03-03,618.2377151468103,633.3716704459355,617.409695746027,631.5316772460938,2495214,631.5316772460938
2017-03-06,629.2776625983712,629.7376608897442,621.0896705510763,628.357666015625,2858145,628.357666015625
2017-03-07,628.9096987468326,630.0596945799363,621.2277490425568,625.2757568359375,2152337,625.2757568359375
2017-03-08,620.9976942275133,633.7396244556237,619.1577010594318,625.9656982421875,3480865,625.9656982421875
2017-03-09,625.9195435396961,631.1175457872782,622.0095587443667,630.3355712890625,2408830,630.3355712890625
2017-03-10,625.6435723165094,635.8095218216089,625.5975837246021,628.3115844726562,1987748,628.3115844726562
2017-03-14,638.0176642564876,670.7235332918395,622.9296970316722,651.5416259765625,9857280,651.5416259765625
2017-03-15,655.9575757874474,660.0515718877963,647.9076055376014,649.3795776367188,3046871,649.3795776367188
2017-03-16,654.1175432542026,661.9375138838238,650.5295342691703,653.9335327148438,3087300,653.9335327148438
2017-03-17,657.7975573859871,659.0855750641006,645.837601797151,650.8975830078125,3067000,650.8975830078125
2017-03-20,652.2775623773606,654.1175555011331,648.1375778488724,650.0235595703125,1418664,650.0235595703125
2017-03-21,647.6776658190266,649.425681980247,629.415754094503,642.2036743164062,3691911,642.2036743164062
2017-03-22,638.4776183402876,646.7575874542106,635.5796066895608,645.3316040039062,2414239,645.3316040039062
2017-03-23,647.6775434207636,648.5975399313046,643.3075599956946,646.8955688476562,1294418,646.8955688476562
2017-03-24,647.2176112215892,652.8756127997328,644.1816336573737,647.5856323242188,1357525,647.5856323242188
2017-03-27,644.917566071306,647.0795354510633,634.3376060002362,635.901611328125,1859318,635.901611328125
2017-03-28,639.2137403244994,646.3437152446934,638.2017663450724,642.709716796875,1626424,642.709716796875
2017-03-29,644.9176132374523,645.285634336388,630.1976677142009,632.6356811523438,5152744,632.6356811523438
2017-03-30,634.6136086754298,638.5235940111791,630.3816470081778,632.0836181640625,2558208,632.0836181640625
2017-03-31,630.3817018372314,638.5236495483992,629.8296701681843,633.095703125,2898457,633.095703125
2017-04-03,633.6476661766694,638.2936378343614,630.2896560838077,637.0056762695312,1347390,637.0056762695312
2017-04-05,638.9376261716483,640.9616298823887,631.5776535159633,635.441650390625,1977427,635.441650390625
2017-04-06,637.511523692028,637.511523692028,628.4955701023018,631.945556640625,2015425,631.945556640625
2017-04-07,630.1056998988355,630.1056998988355,609.2217656462996,612.6717529296875,6076717,612.6717529296875
2017-04-10,613.6377613063343,616.3057740337391,608.3017920036634,614.3277587890625,2138613,614.3277587890625
2017-04-11,614.603660533914,619.1576545129869,612.8096560994754,616.7656860351562,1344759,616.7656860351562
2017-04-12,618.9276225553779,634.3375633622193,610.3256780583803,628.5875854492188,2653626,628.5875854492188
2017-04-13,633.4177118781155,643.8596516973122,626.9777351415188,637.3276977539062,2918733,637.3276977539062
2017-04-17,627.4376612478001,628.3576578185447,616.6736901396616,622.8836669921875,2411262,622.8836669921875
2017-04-18,623.711736843757,625.1377204133892,610.8317838109572,611.935791015625,1734258,611.935791015625
2017-04-19,615.4318618898595,621.9178280077355,608.4858973784867,610.2798461914062,2241129,610.2798461914062
2017-04-20,612.7177566754148,614.2817621796386,602.643782328477,603.4718017578125,2071407,603.4718017578125
2017-04-21,606.6917759786345,606.6917759786345,585.6698197390218,588.4298095703125,6091210,588.4298095703125
2017-04-24,584.1979091482384,593.627875398269,581.4839076312156,591.4198608398438,4428981,591.4198608398438
2017-04-25,593.6278621480291,597.0778497234728,588.7059023345859,591.1438598632812,1825996,591.1438598632812
2017-04-26,591.5578508939969,594.7778391959083,584.2898548373984,591.3738403320312,1915462,591.3738403320312
2017-04-27,593.3978146922832,594.3178113042092,582.1278561961894,586.037841796875,2432744,586.037841796875
2017-04-28,586.2678624451389,592.6618503628853,586.2678624451389,590.5918579101562,1903299,590.5918579101562
2017-05-02,591.0058909989593,592.7078623998642,577.2979179758087,582.1738891601562,2415773,582.1738891601562
2017-05-03,580.5178099204917,584.6118057058248,574.077834216144,578.539794921875,3807210,578.539794921875
2017-05-04,577.7579168831651,586.2218975965951,573.7099090173947,580.9779052734375,3150744,580.9779052734375
2017-05-05,579.5979108195223,586.9578842902465,575.9179240841603,579.7819213867188,2538263,579.7819213867188
2017-05-08,580.4719127108863,588.6138608152128,576.5619268462505,586.1759033203125,1544639,586.1759033203125
2017-05-09,586.9578106270569,590.9137846406682,580.0118477662074,589.0737915039062,1589995,589.0737915039062
2017-05-10,590.6838428387646,594.8698164008214,586.3598473171985,591.3738403320312,1381364,591.3738403320312
2017-05-11,593.2598774469469,597.9059059222558,588.9359376752199,596.5718994140625,1674209,596.5718994140625
2017-05-12,597.9977374785688,604.1617253876203,592.3397364246498,602.689697265625,1992719,602.689697265625
2017-05-15,602.9658048910678,604.2997550632302,597.537802393078,602.091796875,1224004,602.091796875
2017-05-16,602.5978036137753,604.0237871857923,596.1578270866053,600.1597900390625,2325051,600.1597900390625
2017-05-17,599.9297566554646,600.7577760511521,592.5697839013923,598.8258056640625,1920624,598.8258056640625
2017-05-18,596.8017928558913,602.8277592262764,591.9718108094389,601.6317749023438,2149513,601.6317749023438
2017-05-19,603.0578438326133,604.3918502934878,594.9618840093012,600.8958740234375,2223401,600.8958740234375
