Date,Open,High,Low,Close,Volume,Adj Close
2016-07-07,664.1886769733736,670.8990145131818,661.9062416573139,665.0103759765625,1597782,665.0103759765625
2016-07-08,664.5994446677165,668.9817087904233,660.559545800276,663.4810180664062,1428498,663.4810180664062
2016-07-11,670.1000164995094,675.4181007746924,666.9274543891823,671.9259643554688,1316600,671.9259643554688
2016-07-12,672.5194433783342,675.7376988771841,671.0587073315348,673.3867797851562,940948,673.3867797851562
2016-07-13,672.861853611646,675.6007756751941,666.585157216015,668.5023803710938,1505342,668.5023803710938
2016-07-14,664.4396823013378,666.9503608284002,652.6166577291964,660.6508178710938,1832622,660.6508178710938
2016-07-15,665.5124597577533,677.9745223845101,661.4953515586177,668.6622314453125,2521152,668.6622314453125
2016-07-18,671.0358992452369,676.3767749294168,668.0687337043566,670.4424438476562,1474504,670.4424438476562
2016-07-19,670.2141217849122,673.3182553532308,658.801947965366,664.9188842773438,1392118,664.9188842773438
2016-07-20,668.2969624673472,671.8347366880589,665.6036780449421,667.110107421875,1445068,667.110107421875
2016-07-21,668.3067877084206,670.1018378379981,657.7436966989573,660.4132080078125,2491952,660.4132080078125
2016-07-22,661.4027750732015,665.8443567899621,661.2186572878445,663.0367431640625,2033726,663.0367431640625
2016-07-25,662.7835733803405,675.8551495367581,661.9781072321352,673.6688842773438,1919612,673.6688842773438
2016-07-26,675.6711130214684,676.4535434713206,664.71674961434,666.9030151367188,2004548,666.9030151367188
2016-07-27,667.6394491410766,673.7609585515077,660.9425505456554,669.1353149414062,1342568,669.1353149414062
2016-07-28,673.3697848032756,673.3697848032756,665.6143067210861,668.5369873046875,3059592,668.5369873046875
2016-07-29,669.2273673692634,681.1482787540108,668.5369677468054,675.0957641601562,3784502,675.0957641601562
2016-08-01,677.926499402469,687.5230441287307,670.1710205684348,676.6607666015625,2556022,676.6607666015625
2016-08-02,681.1943692340101,685.19866501164,668.2608927848521,671.0454711914062,1498848,671.0454711914062
2016-08-03,672.7714178831652,676.5456363179879,663.0598074525358,665.775390625,1345026,665.775390625
2016-08-04,671.896846409554,674.198178180809,658.6871683316357,660.8043823242188,1361794,660.8043823242188
2016-08-05,664.854816508743,685.7969377625664,664.6246833081516,683.0353393554688,1870776,683.0353393554688
2016-08-08,688.0981643040273,692.8158941930683,678.3175047779666,689.409912109375,3560014,689.409912109375
2016-08-09,693.6215451813903,694.5190422914528,675.6251380928219,681.53955078125,1546836,681.53955078125
2016-08-10,685.3366607176537,687.6379926878271,660.4822754397804,666.9950561523438,6602056,666.9950561523438
2016-08-11,665.1769729734058,668.6289709431367,649.4358847053778,654.314697265625,3344252,654.314697265625
2016-08-12,657.2603902800445,679.813442887693,655.4423605539845,667.7774658203125,3848548,667.7774658203125
2016-08-16,668.4219029895959,672.6103161404385,658.8023236531341,664.463623046875,3017988,664.463623046875
2016-08-17,664.4636412773285,670.3550178559638,660.7815098463565,667.616455078125,1181104,667.616455078125
2016-08-18,670.1938262666064,675.4178381432023,668.6519452189567,672.1039428710938,1371966,672.1039428710938
2016-08-19,672.9095113355252,675.8552276836799,668.122729292882,671.5056762695312,1527874,671.5056762695312
2016-08-22,672.1730803562249,672.886459585004,660.5053380310417,664.4176025390625,1207950,664.4176025390625
2016-08-23,666.4196638641274,666.8108790272755,658.6411512600733,664.0262451171875,900824,664.0262451171875
2016-08-24,664.0953390695669,668.1226699183608,659.1934908566341,660.4132080078125,1003038,660.4132080078125
2016-08-25,665.0849288122464,665.0849288122464,648.0550725035591,650.7476196289062,1965574,650.7476196289062
2016-08-26,653.0720451407963,659.2165907102336,651.3690256483243,655.8106079101562,1336100,655.8106079101562
2016-08-29,657.2604029023968,657.6286384872112,650.5865402678836,654.6829223632812,1113022,654.6829223632812
2016-08-30,657.2373988370315,662.3003293559017,655.8796353990986,660.9425659179688,2720064,660.9425659179688
2016-08-31,663.7041999886648,666.626880617106,658.3881001847114,661.21875,2587538,661.21875
2016-09-01,662.3233649229954,674.2902915998529,661.8861343068254,669.020263671875,2331330,669.020263671875
2016-09-02,671.9889235437735,679.3531857195956,660.7584124886723,678.24853515625,2816632,678.24853515625
2016-09-06,681.1942317034432,688.0982272950321,680.7799807309758,685.7278442382812,2300042,685.7278442382812
2016-09-07,688.0982837180546,690.3996157706234,681.5394873682337,685.2216186523438,1940376,685.2216186523438
2016-09-08,687.6380061723188,690.3996045906815,682.367978331222,686.7634887695312,1721426,686.7634887695312
2016-09-09,687.6610374702437,689.0188008764491,672.4031950715781,677.71923828125,1298158,677.71923828125
2016-09-12,670.378056466264,671.0684561124702,651.7372660186954,656.31689453125,1374956,656.31689453125
2016-09-14,659.2856305235889,659.2856305235889,647.0425550019584,649.6890869140625,2284122,649.6890869140625
2016-09-15,653.0720766493002,655.0051732638942,642.3248662868818,647.2496948242188,1365672,647.2496948242188
2016-09-16,649.8961909880323,658.7332838589656,644.856296116852,647.4337768554688,1548846,647.4337768554688
2016-09-19,652.6116997019908,657.9507783769973,647.594785013246,652.1974487304688,1107456,652.1974487304688
2016-09-20,654.9590694083402,656.6390529596769,646.9044076271413,648.9065551757812,1226474,648.9065551757812
2016-09-21,648.0551099426698,656.3168695876662,644.9252758582052,647.548828125,2095174,647.548828125
2016-09-22,653.5782845407566,654.7289505346664,648.1471185755573,650.632568359375,1936070,650.632568359375
2016-09-23,653.0719730335777,656.8001194472876,647.6178277075152,649.0216064453125,1472766,649.0216064453125
2016-09-26,649.0216197346073,649.0216197346073,633.3265472072147,635.2596435546875,1781186,635.2596435546875
2016-09-27,635.1675843817628,640.1154478108236,629.9435723703774,631.3473510742188,1958762,631.3473510742188
2016-09-28,633.165532123654,639.7243288180422,630.5650155306598,633.6718139648438,2085302,633.6718139648438
2016-09-29,638.3435438411717,651.7142503582063,625.2029143617805,627.987548828125,5270206,627.987548828125
2016-09-30,630.7951645626318,651.4381034392181,621.3597024148509,646.9965209960938,2137750,646.9965209960938
2016-10-03,650.3565158713391,668.3069080291467,644.3960876159642,664.5557250976562,3603220,664.5557250976562
2016-10-04,667.6164247943451,669.5725570283169,649.435901678608,651.4380493164062,3167876,651.4380493164062
2016-10-05,656.293845826633,656.293845826633,641.9795725725901,644.0046997070312,2300598,644.0046997070312
2016-10-06,648.0091049994018,648.0091049994018,628.4937975229748,631.8997802734375,2127622,631.8997802734375
2016-10-07,632.866333318763,638.8497968337768,630.5650011976039,632.4060668945312,1374730,632.4060668945312
2016-10-10,634.2932030447822,638.8498522771047,632.8433524456518,633.7409057617188,729386,633.7409057617188
2016-10-13,625.9852680074927,637.4228754988833,622.7403677856646,630.4498291015625,1654226,630.4498291015625
2016-10-14,633.7868767080827,633.7868767080827,622.7864977490154,624.6275634765625,1595846,624.6275634765625
2016-10-17,625.8242594786384,626.1464796993534,602.0515426681666,604.3758544921875,1865522,604.3758544921875
2016-10-18,607.7358002830633,614.4096634617731,606.4240522056007,613.6962280273438,1576968,613.6962280273438
2016-10-19,616.1585873898402,616.1585873898402,603.8925331722182,611.187744140625,2310602,611.187744140625
2016-10-20,612.1543230261445,618.4599503457764,608.9324581681121,610.9576416015625,1040256,610.9576416015625
2016-10-21,610.7274984627181,612.1543130682354,607.7357668574974,610.658447265625,812896,610.658447265625
2016-10-24,611.4639401744723,618.2298340878536,607.71275760711,616.4118041992188,1778610,616.4118041992188
2016-10-25,616.7570255961939,617.1482408306806,598.0242040837492,600.1414184570312,2905508,600.1414184570312
2016-10-26,598.3924123505233,609.8530584212245,594.963449703537,602.4657592773438,1250544,602.4657592773438
2016-10-27,602.9489928764847,605.7566067208451,595.1244639612936,598.2312622070312,1908564,598.2312622070312
2016-10-28,597.4258880247335,605.1813669366162,593.7437562033175,603.777587890625,1498016,603.777587890625
2016-11-01,607.9658748926171,615.7443879811908,600.1873618040435,610.4743041992188,1854896,610.4743041992188
2016-11-02,607.091434476335,638.1594191822885,601.3381039752326,630.2428588867188,6050492,630.2428588867188
2016-11-03,626.4455466811701,633.1194088471483,622.7403800392182,626.3994750976562,2224808,626.3994750976562
2016-11-04,625.9623274295247,640.6908527808077,619.6336641926454,631.6466064453125,3198050,631.6466064453125
2016-11-07,637.0087555409798,641.3122355354427,630.8411739830169,634.22412109375,2123570,634.22412109375
2016-11-08,637.0087024690806,639.1259166882912,629.2072094033939,637.2848510742188,884762,637.2848510742188
2016-11-09,604.7900839189355,625.5020730942415,577.1050471509698,613.6962280273438,3743020,613.6962280273438
2016-11-10,625.0186177812674,634.4540772055701,602.9488705286079,608.14990234375,2512840,608.14990234375
2016-11-11,598.3462779183438,606.1708061680453,566.8640471355145,570.8223266601562,4555506,570.8223266601562
2016-11-15,571.6509615291724,578.992189326069,538.1665754975722,569.947998046875,4130936,569.947998046875
2016-11-16,576.2534723719169,588.3814795031564,561.317851732067,569.5105590820312,2696932,569.5105590820312
2016-11-17,566.1276373127097,573.0316328896939,557.3825762485296,561.3638916015625,1058432,561.3638916015625
2016-11-18,562.56057790451,573.9521707072398,561.985244934675,570.6612548828125,1094450,570.6612548828125
2016-11-21,572.7784851747871,573.3538181608941,547.7170027739089,552.0435180664062,1510636,552.0435180664062
2016-11-22,556.9223050632395,563.1819164286313,545.415645867718,561.1107177734375,1287998,561.1107177734375
2016-11-23,563.8033815674002,564.5168170592384,546.382307173969,548.5455932617188,1161412,548.5455932617188
2016-11-24,546.7964957626274,552.2276618813536,532.9885034453894,535.6119995117188,3266868,535.6119995117188
2016-11-25,538.4657632816783,542.4240437513321,530.8023151940804,539.892578125,1527176,539.892578125
2016-11-28,540.8130840998824,544.9324463941846,532.0680214633736,535.0597534179688,1327884,535.0597534179688
2016-11-29,534.3692762651394,552.7799317781502,533.9320456706502,545.806884765625,2076356,545.806884765625
2016-11-30,548.6375191471991,551.3531019973998,543.3674916259793,545.461669921875,1876180,545.461669921875
2016-12-01,547.7170557199796,549.5581214534922,532.4822480121369,533.955078125,1331604,533.955078125
2016-12-02,532.9884727182906,535.7500710225305,525.4631285762093,527.2581787109375,2193510,527.2581787109375
2016-12-05,532.9194868156676,545.6918805376184,529.3064064952605,543.7127685546875,1325654,543.7127685546875
2016-12-06,545.8758823069398,548.8445777426767,539.4551893018083,540.9970703125,1087404,540.9970703125
2016-12-07,544.4491631271421,550.4326266274991,538.5117150321224,544.034912109375,1875400,544.034912109375
2016-12-08,546.3362460308471,558.8554703067229,546.3362460308471,556.5541381835938,1803138,556.5541381835938
2016-12-09,561.0647573596325,561.0647573596325,544.4951664942126,546.9575805664062,1954666,546.9575805664062
2016-12-12,546.4282543563106,550.202472593853,534.921594214164,536.4865112304688,1082646,536.4865112304688
2016-12-13,535.7501463139295,540.5829440255242,530.7332307858716,537.3150634765625,1501832,537.3150634765625
2016-12-14,540.7210443770405,544.9554732152383,533.4718478372263,540.3297729492188,1104776,540.3297729492188
2016-12-15,538.5117185643367,550.8468812583894,536.7166682654823,546.129150390625,1923330,546.129150390625
2016-12-16,545.4157729314405,547.2338030339297,537.5452274451005,543.57470703125,1602460,543.57470703125
2016-12-19,544.6332568138822,547.6249884315696,539.4322239891877,541.756591796875,1482614,541.756591796875
2016-12-20,542.2398375018947,545.8989891123748,538.5116908789363,542.469970703125,1064722,542.469970703125
2016-12-21,545.8760310273635,554.4829915046895,540.8130998795549,547.9241943359375,1676032,547.9241943359375
2016-12-22,546.3362182707166,549.0518012749995,539.9155244473777,544.7713012695312,1711402,544.7713012695312
2016-12-23,538.971959304616,543.9428589437962,531.6076968376016,539.2481079101562,1540542,539.2481079101562
2016-12-26,539.4322377432878,539.8925041577445,527.3502443637987,528.7080078125,2124360,528.7080078125
2016-12-27,528.8460495442848,539.1790068895486,525.3480364326607,537.2459106445312,1161856,537.2459106445312
2016-12-28,539.0181261806583,545.3698268173318,538.5118442307506,540.39892578125,2138830,540.39892578125
2016-12-29,542.1019045666673,542.6542018910795,537.752352443638,540.7901000976562,1667556,540.7901000976562
2016-12-30,542.3088920503548,547.1647251002657,539.4322270171999,545.277587890625,1023018,545.277587890625
2017-01-02,545.1855540143741,567.5084745459884,538.6267577757039,566.03564453125,2106528,566.03564453125
2017-01-03,566.1276928007924,567.1632922388426,559.2236965471242,562.69873046875,1553022,562.69873046875
2017-01-04,562.744644461096,566.4727905292534,558.3030631013482,562.4224243164062,1130816,562.4224243164062
2017-01-05,563.3661386384995,568.4290696229958,555.7257267534153,564.9080200195312,2508486,564.9080200195312
2017-01-06,570.270143027664,570.270143027664,560.2363117417682,561.732177734375,2254066,561.732177734375
2017-01-09,561.2027416408458,563.3429350626232,552.7798455830824,554.16064453125,1042782,554.16064453125
2017-01-10,552.7799342862362,559.960078731916,552.7799342862362,558.5332641601562,558120,558.5332641601562
2017-01-11,560.2594088269519,569.6948722740273,558.6024606293189,567.04833984375,1411696,567.04833984375
2017-01-12,568.4290484682712,568.4980996706456,557.0144183813579,558.4873046875,655710,558.4873046875
2017-01-13,562.3535475380793,564.7469105039208,559.5228977521253,560.5354614257812,787588,560.5354614257812
2017-01-16,559.2236338205125,564.6547994048117,555.7256206813231,557.382568359375,980302,557.382568359375
2017-01-17,556.9223599538414,558.9935588131739,552.6648956318802,554.3678588867188,957954,554.3678588867188
2017-01-18,554.66695948153,561.7090570131384,553.3782474302566,559.0394897460938,1958376,559.0394897460938
2017-01-19,557.8429466893117,558.6023975814321,553.5854819559156,557.2906494140625,787858,557.2906494140625
2017-01-20,556.9222809313902,560.0521145708977,546.3821703280313,548.6605224609375,1537666,548.6605224609375
2017-01-23,550.4786347181761,554.3908992625778,541.8946548043687,547.2107543945312,1086802,547.2107543945312
2017-01-24,549.9723883901544,563.4581615673309,546.3362722243078,561.8472290039062,1587220,561.8472290039062
2017-01-25,567.5084705291185,574.596584317712,557.8428761405448,572.4793701171875,3701216,572.4793701171875
2017-01-27,572.4792972999944,584.4692017698322,572.3411949237784,576.1153564453125,1632060,576.1153564453125
2017-01-30,576.1154140161221,576.828849389771,567.991757235123,573.3078002929688,880280,573.3078002929688
2017-01-31,571.2827100938231,574.6657135370252,566.2428148094592,570.7764282226562,1846324,570.7764282226562
2017-02-01,571.6509443343826,601.8444129269863,565.2072138829484,599.4510498046875,3047124,599.4510498046875
2017-02-02,596.9656757510517,597.2418244257574,579.3144659663982,582.214111328125,2895658,582.214111328125
2017-02-03,582.6742110354273,586.2643113334354,576.3916197912057,580.2578125,2265052,580.2578125
2017-02-06,580.8563166202406,584.9987150747431,579.0152506404618,582.6513671875,1710456,582.6513671875
2017-02-07,581.8458116961466,582.5591909431129,572.9396676201545,579.452392578125,2674292,579.452392578125
2017-02-08,580.0967057450312,589.6012174824024,579.9816391530167,587.8982543945312,1681180,587.8982543945312
2017-02-09,588.680761880569,595.9299581273391,582.0068986692568,594.526123046875,1524034,594.526123046875
2017-02-10,595.1245270987681,601.9594727275456,585.71210055557,588.0594482421875,3535424,588.0594482421875
2017-02-13,591.8795585560097,599.7040874082273,558.6713825222829,597.7249755859375,1752192,597.7249755859375
2017-02-14,599.4509839409873,604.7440476588129,591.442337165739,599.1978149414062,1834652,599.1978149414062
2017-02-15,598.4383034196866,606.9993027296883,597.4717552931937,598.7374877929688,2093830,598.7374877929688
2017-02-16,598.8065944606519,608.2880711913112,598.5764612575541,607.4826049804688,1932262,607.4826049804688
2017-02-17,608.4722101097739,612.0852902868412,603.8235304828221,606.2399291992188,1750224,606.2399291992188
2017-02-20,606.1709243244737,609.6459585513829,600.4636090164113,605.6876220703125,940842,605.6876220703125
2017-02-21,606.6081409972438,606.6081409972438,599.7271800925395,603.70849609375,1125370,603.70849609375
2017-02-22,604.9971475396004,605.7105829341749,600.3484681324734,603.5012817382812,1207634,603.5012817382812
2017-02-23,604.7901236288782,605.480523313386,595.8149277302762,600.5786743164062,4754094,600.5786743164062
2017-02-27,599.6811810005199,599.6811810005199,589.6013343058579,595.5157470703125,1495124,595.5157470703125
2017-02-28,595.9990028300626,606.5391151617009,594.1579371366714,603.9385986328125,1350030,603.9385986328125
2017-03-01,605.710577285102,625.4100015126962,597.5638845478417,620.7843017578125,5875460,620.7843017578125
2017-03-02,623.6150050090844,626.4226190300708,604.3298301149764,609.85302734375,1599896,609.85302734375
2017-03-03,608.9324698801522,613.074867634439,604.9511541348924,608.4952392578125,714316,608.4952392578125
2017-03-06,608.5412674921816,616.2967455475732,605.8026485415245,612.0623168945312,2634892,612.0623168945312
2017-03-07,608.9785572890136,612.9829093025413,604.1917747477762,607.6668090820312,1357652,607.6668090820312
2017-03-08,608.9325065583937,608.9555423545845,598.3233425302731,599.9803466796875,1755722,599.9803466796875
2017-03-09,599.2668096991207,603.7774425686492,597.4717596312529,600.164306640625,1947556,600.164306640625
2017-03-10,600.1644188516246,607.5517178954375,598.0472044050235,599.6121215820312,921202,599.6121215820312
2017-03-14,610.0370838251724,624.7425724944244,605.3423329417792,610.313232421875,1826798,610.313232421875
2017-03-15,610.7735044946185,616.1356192186764,606.1248251548045,609.1856079101562,2281418,609.1856079101562
2017-03-16,610.4973464741676,613.5350933890088,606.8381949894751,607.9658813476562,1868436,607.9658813476562
2017-03-17,608.932336289229,613.0516973449844,598.3462110173831,600.1182250976562,2367164,600.1182250976562
2017-03-20,604.7901150082272,605.9177453362354,596.6894367291092,598.4384155273438,1482690,598.4384155273438
2017-03-21,598.9676889792246,601.1079390497207,584.9986144963209,595.7688598632812,7791312,595.7688598632812
2017-03-22,592.8230838677862,592.8230838677862,578.8540107915692,584.9295043945312,2647756,584.9295043945312
2017-03-23,587.2999321719885,589.6012641946061,583.3416523300592,586.632568359375,1991010,586.632568359375
2017-03-24,586.4253991643975,592.3628468617559,585.1366869769366,587.2078857421875,1450556,587.2078857421875
2017-03-27,586.8396172098743,591.1661322913739,579.4983911391141,582.5821533203125,2196248,582.5821533203125
2017-03-28,585.5048154728923,590.8209143154376,584.538267370118,587.7601318359375,1746870,587.7601318359375
2017-03-29,591.3042337560208,591.3042337560208,581.3164751447403,584.8375244140625,2308496,584.8375244140625
2017-03-30,584.8605115117897,592.5009789544982,580.3729139621234,589.0719604492188,8849392,589.0719604492188
2017-03-31,587.7602455255194,596.0450414687139,585.6890465397207,592.31689453125,2188282,592.31689453125
2017-04-03,597.2417590700602,600.647742178391,589.1410804508356,592.1328125,1935486,592.1328125
2017-04-05,592.5930622403021,595.5847942050104,584.4923838497582,594.0889282226562,3975030,594.0889282226562
2017-04-06,592.7770383414293,595.5386364178535,586.9086424290279,593.2373046875,1084388,593.2373046875
2017-04-07,590.9821245544919,593.6286566543271,583.963061159277,587.0928955078125,1710604,587.0928955078125
2017-04-10,589.1409807216978,590.4527286996135,583.3876508318375,589.5092163085938,1087208,589.5092163085938
2017-04-11,587.7601965450544,591.8105633648076,584.5613675186177,589.8544311523438,1414324,589.8544311523438
2017-04-12,591.9027379152818,591.9027379152818,583.9861763362445,589.1181030273438,1663874,589.1181030273438
2017-04-13,585.9190352565374,589.923329834231,584.1010057357712,589.3710327148438,1104418,589.3710327148438
2017-04-17,584.561478066407,588.4276716342955,582.536294273543,584.2392578125,2118848,584.2392578125
2017-04-18,586.2872847562314,586.2872847562314,579.2912026965263,581.3854370117188,1951614,581.3854370117188
2017-04-19,581.776607200215,584.0319233226925,576.713677865403,579.682373046875,1718390,579.682373046875
2017-04-20,579.0151731186897,587.760235351802,579.0151731186897,585.32080078125,1324892,585.32080078125
2017-04-21,584.5383438758287,586.6785939309297,577.6803630925959,579.107177734375,1331830,579.107177734375
2017-04-24,579.2913188941136,584.9986338762209,579.2913188941136,582.0529174804688,1137378,582.0529174804688
2017-04-25,591.4423705701719,603.3632825057972,588.979956373254,601.7753295898438,11584768,601.7753295898438
2017-04-26,606.5160423762431,625.7781797816123,605.020176591593,622.6253662109375,5752818,622.6253662109375
2017-04-27,623.0627197747406,627.6653846358522,613.0749595000777,615.4683227539062,2318584,615.4683227539062
2017-04-28,615.7444006497791,619.1503269969269,606.4700216296978,614.7088012695312,1052588,614.7088012695312
2017-05-02,613.5810731437992,622.6253183527776,610.4512956074041,617.1941528320312,1634378,617.1941528320312
2017-05-03,617.677498504047,623.2927260165025,613.9723315718624,620.73828125,1811584,620.73828125
2017-05-04,617.2172206376279,621.8198844753432,611.9932084187932,614.4096069335938,1479754,614.4096069335938
2017-05-05,612.6146118048575,612.6146118048575,601.568217602516,608.1270141601562,1791334,608.1270141601562
2017-05-08,608.7023485409377,619.3805071529266,604.3298174928175,613.6962280273438,1159430,613.6962280273438
2017-05-09,614.777617123339,622.2339641991308,611.5327737217507,618.436767578125,1183118,618.436767578125
2017-05-10,622.2801698093446,635.0295265541263,620.4391042181926,633.5106811523438,2141724,633.5106811523438
2017-05-11,637.7910789184376,645.3854739339347,627.251024117544,633.3955688476562,3489420,633.3955688476562
2017-05-12,634.2470935734979,634.2470935734979,626.7447288461073,629.5753784179688,3499498,629.5753784179688
2017-05-15,631.9458100640455,638.2284580871619,630.5650107703877,633.16552734375,1116380,633.16552734375
2017-05-16,633.7867968493914,635.3977291580136,627.3890830153194,628.8849487304688,1032024,628.8849487304688
2017-05-17,627.343003931783,637.1696787798771,626.1463227181137,634.615234375,1841768,634.615234375
2017-05-18,630.1047003003913,631.4854994975433,620.2089727208015,622.67138671875,2435692,622.67138671875
2017-05-19,621.3597111948654,624.8577249986922,611.4639824610214,613.7192993164062,1953484,613.7192993164062
2017-05-22,616.826128249254,617.6545741940571,598.8526999107902,601.2230834960938,873594,601.2230834960938
