Date,Open,High,Low,Close,Volume,Adj_Close
2016-06-15,1011.0627543121467,1025.0097864816712,1007.8657179348751,1021.7928466796875,1270844,1021.7928466796875
2016-06-16,1017.2772805289111,1024.93014934114,1005.6480186251807,1022.37255859375,1145070,1022.37255859375
2016-06-17,1022.6517999108838,1043.0329026054735,1022.6517999108838,1040.07568359375,1878988,1040.07568359375
2016-06-20,1040.0757682372528,1066.211498322744,1035.7597501551709,1062.7347412109375,1872838,1062.7347412109375
2016-06-21,1064.4130202503563,1065.0124644141918,1055.5811705435358,1059.49755859375,1027690,1059.49755859375
2016-06-22,1059.0178694488927,1070.0875838918653,1051.7246331781598,1066.0712890625,1761712,1066.0712890625
2016-06-23,1061.0165426990202,1062.814875822239,1049.1475635989402,1057.16015625,1397014,1057.16015625
2016-06-24,1025.1092186645826,1036.3188417791735,1004.7281212074222,1028.6259765625,3766586,1028.6259765625
2016-06-27,1017.8566036424526,1017.8566036424526,992.1403995417652,997.4155883789062,4272566,997.4155883789062
2016-06-28,997.4152305493104,1000.2325402003642,982.4490291629328,984.6669921875,4499524,984.6669921875
2016-06-29,989.0829813084002,1004.0690870858003,985.2065947938047,1000.2326049804688,2531264,1000.2326049804688
2016-06-30,1007.865551492336,1024.2103582455738,999.21361225148,1020.2940673828125,5121812,1020.2940673828125
2016-07-01,1023.8505064000699,1024.8895818497347,996.8156169494205,999.4132080078125,2197296,999.4132080078125
2016-07-04,1005.4676786760065,1009.4040677162138,991.8802776128172,996.7557373046875,1883484,996.7557373046875
2016-07-05,996.7556985228468,997.8946814174938,989.9419972710521,993.1990356445312,1559748,993.1990356445312
2016-07-07,994.1583468270845,995.8168678903072,969.1015951984137,971.0198364257812,3316800,971.0198364257812
2016-07-08,973.0979380048241,975.9153457984511,960.5096073899773,969.7410888671875,2456356,969.7410888671875
2016-07-11,971.09945990145,987.8039886425391,969.9005716793495,984.7467651367188,1543632,984.7467651367188
2016-07-12,987.7642717391481,989.0830686772114,973.4376118899106,985.0667724609375,1465536,985.0667724609375
2016-07-13,990.2821434020341,998.774272355744,979.5920516603051,996.3165893554688,2102300,996.3165893554688
2016-07-14,993.4789621714159,1010.6630311068025,987.4845195195369,1007.8256225585938,2699988,1007.8256225585938
2016-07-15,1005.8674854390217,1010.183503697808,969.7210154575612,977.2340698242188,8336366,977.2340698242188
2016-07-18,977.8935155779169,986.6853657384049,971.3396299391494,972.478515625,2598850,972.478515625
2016-07-19,970.1006415596411,988.2038779884144,970.1006415596411,985.5662841796875,2362896,985.5662841796875
2016-07-20,979.0923963592472,1000.0729477098025,978.3530426662854,997.0557250976562,2815252,997.0557250976562
2016-07-21,994.8775071893887,1006.8663905859268,984.8667700401228,1001.4913940429688,2527148,1001.4913940429688
2016-07-22,998.634078603041,1008.6648176783781,995.8766741895872,1005.108154296875,1517216,1005.108154296875
2016-07-25,1006.4704152351309,1026.9844423513632,1003.9863119587,1025.2816162109375,1688796,1025.2816162109375
2016-07-26,1025.2814682153842,1028.90750527237,1014.8842331989537,1022.7373046875,2311290,1022.7373046875
2016-07-27,1023.6988731862076,1033.8757230524843,1019.6922239760855,1032.73388671875,1750510,1032.73388671875
2016-07-28,1033.9160041368518,1053.5686414114468,1032.533729488492,1049.4417724609375,4632080,1049.4417724609375
2016-07-29,1047.3384917006822,1055.7123525260054,1041.3285156580234,1049.4620361328125,2488084,1049.4620361328125
2016-08-01,1054.5501282250991,1091.8119678622322,1054.5501282250991,1085.100830078125,3961704,1085.100830078125
2016-08-02,1082.9575387970738,1088.08607106842,1077.7088852640363,1081.47509765625,2578162,1081.47509765625
2016-08-03,1076.1862304065044,1081.3948756020682,1061.381677664373,1064.2864990234375,2294702,1064.2864990234375
2016-08-04,1069.7754458604354,1074.9640375416204,1056.2530034268063,1062.5634765625,1415416,1062.5634765625
2016-08-05,1071.3377779047032,1075.504751326067,1054.5499586478825,1061.4013671875,1868484,1061.4013671875
2016-08-08,1057.755693880921,1068.9743148766277,1053.3684313052509,1061.56201171875,2058244,1061.56201171875
2016-08-09,1064.9676139191665,1065.6888305126301,1033.2550169887834,1061.8424072265625,2261914,1061.8424072265625
2016-08-10,1062.1627792209074,1074.5833926331472,1060.9607843745614,1071.93896484375,2062078,1071.93896484375
2016-08-11,1067.9925301653093,1087.8053933647154,1067.9925301653093,1085.761962890625,2233138,1085.761962890625
2016-08-12,1083.7985839584953,1099.7450669756493,1082.616642035085,1097.2008056640625,2327358,1097.2008056640625
2016-08-16,1097.0211524449935,1097.8224827243544,1071.3185228619495,1078.4703369140625,3183754,1078.4703369140625
2016-08-17,1081.3947962341388,1081.3947962341388,1048.9409323975456,1051.5653076171875,1848566,1051.5653076171875
2016-08-18,1055.7520584545864,1064.7870719151344,1053.7888394847039,1057.1744384765625,1292064,1057.1744384765625
2016-08-19,1057.7557442205205,1060.340014259154,1041.729142035361,1043.1314697265625,2416244,1043.1314697265625
2016-08-22,1036.920833854193,1039.5051030765496,1016.2064766365106,1021.1746826171875,2265274,1021.1746826171875
2016-08-23,1019.6721944239102,1043.7120902329666,1017.7690360056934,1042.1495361328125,1503374,1042.1495361328125
2016-08-24,1037.6424448258267,1042.5305392431808,1029.3286444071887,1030.5306396484375,1116878,1030.5306396484375
2016-08-25,1033.715748847676,1037.6021799676066,1012.0798378252829,1022.1165161132812,1939690,1022.1165161132812
2016-08-26,1025.622086160798,1030.7305639126196,1008.5537213684546,1011.6588745117188,1250314,1011.6588745117188
2016-08-29,1015.6656483708649,1015.6656483708649,988.3403169205056,1001.8828125,1488728,1001.8828125
2016-08-30,1005.669075989858,1021.61556138003,1002.1632574978615,1019.3517456054688,1444026,1019.3517456054688
2016-08-31,1021.6957798661033,1021.6957798661033,1002.0031336678913,1006.1900634765625,3231668,1006.1900634765625
2016-09-01,1011.6390737512057,1015.6657767813739,996.4739613771974,1004.6675415039062,1345736,1004.6675415039062
2016-09-02,1006.4708304479896,1009.4357133529052,1000.0802410365397,1007.5927124023438,1742330,1007.5927124023438
2016-09-06,1009.6359408267864,1009.7361071012372,993.6494425518904,995.2721557617188,2239066,995.2721557617188
2016-09-07,1001.542063924963,1001.542063924963,970.8110846473858,977.8427734375,3854040,977.8427734375
2016-09-08,945.5693183345071,945.5693183345071,915.4192796884597,930.3841552734375,7021516,930.3841552734375
2016-09-09,933.4290019045111,948.2335504582571,929.5626247306301,942.5441284179688,2742438,942.5441284179688
2016-09-12,936.3542199106686,947.1521234220813,931.1455742714564,945.1889038085938,2024454,945.1889038085938
2016-09-14,946.3701170170144,952.62052609594,925.5355505119828,932.9277954101562,2069858,932.9277954101562
2016-09-15,937.5359761483048,938.3974645241912,928.2405684163473,932.3273315429688,2818964,932.3273315429688
2016-09-16,936.2336823538786,951.979832993626,929.5425978725641,946.2503051757812,4358004,946.2503051757812
2016-09-19,947.5726642222737,972.4138926289464,941.5626896077562,966.1835327148438,2802546,966.1835327148438
2016-09-20,966.0029429775152,968.3668264397062,955.745883800224,964.199951171875,1184552,964.199951171875
2016-09-21,964.6809510981327,971.2118091474541,961.876296533763,966.9647216796875,1678020,966.9647216796875
2016-09-22,971.7128556093515,972.8146844323288,950.016883549806,952.7814331054688,2857574,952.7814331054688
2016-09-23,954.3843959421001,963.1389686763303,950.037139897779,960.8351440429688,1800726,960.8351440429688
2016-09-26,962.0369873046875,969.2489589290223,959.5928911267682,962.0369873046875,1753476,962.0369873046875
2016-09-27,962.0370240404617,980.8281783628539,962.0370240404617,976.060302734375,2038792,976.060302734375
2016-09-28,974.0168107953268,976.6211338188438,967.6862829590533,970.83154296875,1731328,970.83154296875
2016-09-29,975.6192073812229,984.2335042841781,969.4490059363121,976.7410888671875,3603958,976.7410888671875
2016-09-30,976.4405573595652,981.5490355840158,970.8513007482969,973.9364013671875,2175364,973.9364013671875
2016-10-03,981.629303374672,984.6943516638881,962.0368229368006,966.2838134765625,1818880,966.2838134765625
2016-10-04,969.6093384414587,971.6327163353989,960.7947080919909,963.659423828125,1780718,963.659423828125
2016-10-05,964.8014343459351,967.7663165698845,952.0202584585825,956.1270751953125,1176354,956.1270751953125
2016-10-06,959.5925959852091,962.5574776136333,950.6778004692713,957.0884399414062,2267572,957.0884399414062
2016-10-07,956.7883626235745,956.7883626235745,944.8485217842259,948.6949462890625,1816512,948.6949462890625
2016-10-10,949.5358455666598,956.3471498578955,943.5860296269421,953.7028198242188,1202142,953.7028198242188
2016-10-13,946.891948346031,949.5362795884001,929.9036876574845,933.1090087890625,5173334,933.1090087890625
2016-10-14,927.5395585823501,956.3874411818875,917.9235977158376,948.0535888671875,7741214,948.0535888671875
2016-10-17,949.1351727161918,951.8998195966847,939.3188813192697,946.5509033203125,2728346,946.5509033203125
2016-10-18,951.9800736816055,967.8864551806618,943.4859949448008,961.6761474609375,2128632,961.6761474609375
2016-10-19,961.9970028785984,965.6029891451154,949.6966026220957,959.6331176757812,1985058,959.6331176757812
2016-10-20,960.3537535983195,965.3421103460086,955.9865448886693,962.0565795898438,1265854,962.0565795898438
2016-10-21,961.5959387801262,974.3771123389731,960.8947750747657,973.074951171875,1259660,973.074951171875
2016-10-24,975.5055576048557,978.1971973937005,965.2009604582022,975.3046875,1253190,975.3046875
2016-10-25,966.185557134221,970.0423037880865,956.5437885806986,963.5541381835938,1772466,963.5541381835938
2016-10-26,963.6144782108009,965.2816614922099,953.1290154574001,962.6703491210938,1437130,962.6703491210938
2016-10-27,956.0209956850512,976.0276743599752,950.3163052885455,971.4478759765625,2941602,971.4478759765625
2016-10-28,968.1939812164284,970.2428956788339,959.3556959107183,963.654296875,1752102,963.654296875
2016-11-01,964.0560083482684,964.0560083482684,937.7219167092633,944.0895385742188,2934776,944.0895385742188
2016-11-02,940.4741072716193,941.6793282548807,921.9940521949451,925.6298217773438,2325076,925.6298217773438
2016-11-03,921.5918950089507,938.063240996469,917.7753636215989,931.816162109375,1463310,931.816162109375
2016-11-04,932.0371345577221,938.5251986542116,921.5918908083684,936.2755126953125,1183752,936.2755126953125
2016-11-07,939.2285517833093,942.0407337145767,907.9531301535288,914.78271484375,2048052,914.78271484375
2016-11-08,916.1485102389836,926.8147332219346,907.9329419512666,917.2532958984375,1933634,917.2532958984375
2016-11-09,875.7937498157568,913.9590737756178,860.8691386786365,871.7161254882812,4500226,871.7161254882812
2016-11-10,885.7567641873202,890.8588448323727,860.0453927919326,865.9308471679688,2172426,865.9308471679688
2016-11-11,862.556453071735,862.556453071735,838.1105187852514,844.1165161132812,2398424,844.1165161132812
2016-11-15,850.4439538529381,866.7747549751818,824.3308358263189,852.211669921875,6290324,852.211669921875
2016-11-16,861.7729515324859,887.4038981036113,858.9205568493284,879.650390625,4019958,879.650390625
2016-11-17,877.8021971400179,887.2833035818372,855.7667114484844,858.5989990234375,2504688,858.5989990234375
2016-11-18,860.5274064525913,863.7413276718354,845.3416090754448,853.738037109375,2140534,853.738037109375
2016-11-21,854.1800033120977,859.7240377512002,845.663130591718,856.8716430664062,1793366,856.8716430664062
2016-11-22,856.50986762661,874.768935010221,852.5125733671757,857.715087890625,1318860,857.715087890625
2016-11-23,863.3396508993582,868.943906820619,854.5816953177563,866.29248046875,1275808,866.29248046875
2016-11-24,865.7098905541893,886.8816768940316,858.5187804325153,879.1882934570312,3026234,879.1882934570312
2016-11-25,888.6492821129257,926.9150344281409,880.6948068973225,924.14306640625,4276148,924.14306640625
2016-11-28,921.5921900352209,931.8164604087074,904.6788852402253,917.0123901367188,1924296,917.0123901367188
2016-11-29,913.9590672442451,920.7886514829934,904.9400182628273,907.8727416992188,1442296,907.8727416992188
2016-11-30,909.9419139635606,921.8936896546935,900.8224274221852,914.3811645507812,3445832,914.3811645507812
2016-12-01,914.7628154550528,919.9854402248883,905.5428936506871,909.3192138671875,1123052,909.3192138671875
2016-12-02,907.1293754061502,912.271669603947,885.9174731409282,892.6065063476562,1998032,892.6065063476562
2016-12-05,895.4789306417257,899.0343707427995,871.7762581841833,878.2041015625,2249526,878.2041015625
2016-12-06,879.8111276144978,885.4153843591072,871.7361095395631,876.7378540039062,1593444,876.7378540039062
2016-12-07,876.6775364665449,877.5814520110349,861.9939110053834,865.5694580078125,2065706,865.5694580078125
2016-12-08,867.959871014362,883.4268717244073,867.7590008752704,882.1212158203125,3239546,882.1212158203125
2016-12-09,885.8372555424176,891.8231460639765,873.1021091719311,881.9202880859375,1588718,881.9202880859375
2016-12-12,881.7394619380808,890.8991586478594,868.9641032176877,887.1227416992188,1311758,887.1227416992188
2016-12-13,891.0597564763062,891.0597564763062,876.998849588718,883.948974609375,2147534,883.948974609375
2016-12-14,889.4529955774674,893.7515970329131,879.4094884006666,886.8818969726562,1870366,886.8818969726562
2016-12-15,884.6321172696232,912.7941507893579,884.6321172696232,907.65185546875,4295410,907.65185546875
2016-12-16,914.7622510169808,919.984872564289,904.7187480413882,917.0320434570312,1987230,917.0320434570312
2016-12-19,915.9675207304614,923.0783016041248,908.4549997161267,919.54296875,1334210,919.54296875
2016-12-20,920.7885619916063,942.0807931371365,918.7999675668772,939.7908935546875,2922760,939.7908935546875
2016-12-21,941.5986593838726,941.5986593838726,926.2522040281988,929.4661254882812,2034902,929.4661254882812
2016-12-22,926.4127645019926,934.0458271756864,918.4582900995044,927.095703125,1868300,927.095703125
2016-12-23,924.0022255517412,931.1331122924123,915.4853550889583,919.2215576171875,1118954,919.2215576171875
2016-12-26,910.3432703705857,924.6452603643645,910.3432703705857,921.23046875,897408,921.23046875
2016-12-27,916.5703820048576,936.054784164505,916.5703820048576,933.4032592773438,1294692,933.4032592773438
2016-12-28,934.7289678655286,944.049321528877,925.2679658900875,929.3858032226562,1350418,929.3858032226562
2016-12-29,925.2079708173204,948.0669561352381,925.2079708173204,944.772705078125,1963516,944.772705078125
2016-12-30,946.0581381624343,955.5794611830494,942.3420406037683,950.3367309570312,1405748,950.3367309570312
2017-01-02,950.7581834287748,954.1729743633091,945.0533954026876,948.6490478515625,823132,948.6490478515625
2017-01-03,948.6091439967848,952.8073098987269,941.3979262875476,951.4213256835938,1475324,951.4213256835938
2017-01-04,952.0036615796276,959.6970446865884,947.4238628723975,955.9407348632812,1420066,955.9407348632812
2017-01-05,957.7484937305095,960.138827947218,932.1977815948607,937.8221435546875,2216404,937.8221435546875
2017-01-06,932.4393526046126,935.7939237604847,906.7681834650589,916.5303955078125,3009896,916.5303955078125
2017-01-09,913.959148146637,928.542340104718,906.7278230184438,925.4890747070312,1854578,925.4890747070312
2017-01-10,925.6094597937466,935.9743770066168,920.587707082192,930.1692504882812,1533914,930.1692504882812
2017-01-11,930.0287951558818,935.8942427724694,916.0482130897967,933.8051147460938,1931296,933.8051147460938
2017-01-12,933.8046644174041,948.1066514427869,925.6092054763478,941.8194580078125,2570374,941.8194580078125
2017-01-13,943.2860803160012,947.2833760742011,899.0344322627532,903.6343383789062,10235580,903.6343383789062
2017-01-16,903.9153218871733,913.5168720738945,895.077038739832,907.3502197265625,3364808,907.3502197265625
2017-01-17,905.8839113780319,919.101222421949,905.0403158312504,915.4654541015625,3009956,915.4654541015625
2017-01-18,915.1640785875139,923.1988817357801,910.1222199957583,922.0338745117188,3136574,922.0338745117188
2017-01-19,921.9938628364473,922.0540846407882,917.1528732650265,920.3869018554688,2251676,920.3869018554688
2017-01-20,918.7796532537731,924.0022748070303,909.9413706251842,918.1168212890625,2037246,918.1168212890625
2017-01-23,912.5370107172307,932.0769864434054,910.4420226826795,929.3373413085938,2318546,929.3373413085938
2017-01-24,928.2496117823555,935.90444799063,922.6092061552057,934.0310668945312,2282638,934.0310668945312
2017-01-25,935.7429075640058,950.8108021176424,933.9097568962329,947.9906005859375,4111648,947.9906005859375
2017-01-27,944.7879465403125,958.3651866858247,944.7879465403125,949.9247436523438,2871658,949.9247436523438
2017-01-30,943.1564223407989,947.5680057547554,933.9504350039316,939.8930053710938,2577956,939.8930053710938
2017-01-31,934.695712736119,939.5505097093559,886.3695467433353,898.3554077148438,4666804,898.3554077148438
2017-02-01,894.4071534704142,902.4447115963198,868.4411636645837,873.416748046875,4864152,873.416748046875
2017-02-02,874.2831191979832,894.0043767875244,867.4138905919513,889.4315795898438,6009482,889.4315795898438
2017-02-03,890.2574526213567,903.6735802843777,882.7235017401122,899.4634399414062,2153372,899.4634399414062
2017-02-06,909.7168140353921,909.9182570854441,892.3725477537313,902.7670288085938,2408910,902.7670288085938
2017-02-07,904.0765883225388,907.541448816435,896.8246370793099,904.318359375,1814638,904.318359375
2017-02-08,904.4391217931937,919.6280090590672,904.0967275659401,914.934326171875,2212584,914.934326171875
2017-02-09,916.5660493985193,937.9190167031882,914.6321760836558,933.608154296875,4033202,933.608154296875
2017-02-10,931.0698399552515,976.7772514137234,931.0698399552515,966.1007690429688,5782160,966.1007690429688
2017-02-13,965.315114178025,978.6103557338994,959.8157581515326,972.6677856445312,3819812,972.6677856445312
2017-02-14,974.843029802632,974.843029802632,966.1205876116072,969.4443969726562,2033328,969.4443969726562
2017-02-15,965.718170583871,978.2076421266745,956.8950026125019,972.4463500976562,1924972,972.4463500976562
2017-02-16,991.0998446636261,998.3517947465307,981.2694627844804,986.1644897460938,4175680,986.1644897460938
2017-02-17,995.9344126663151,997.3848419320185,967.7323864176735,970.109375,2723324,970.109375
2017-02-20,976.998894088415,1029.3740925343918,970.1901576347879,1008.1016845703125,3973948,1008.1016845703125
2017-02-21,1012.8557421940064,1017.6500478504962,989.1458538329043,993.25537109375,5501112,993.25537109375
2017-02-22,993.4769034187206,995.1287759539252,966.9871394434288,971.5599365234375,4505496,971.5599365234375
2017-02-23,972.9695243291175,1004.4953484611065,972.9695243291175,999.88232421875,4853352,999.88232421875
2017-02-27,998.7948902973229,1008.0209419080944,995.148751710576,1003.1259155273438,2139892,1003.1259155273438
2017-02-28,1002.9847760192284,1003.1862190350989,987.0707777654587,993.61767578125,2354828,993.61767578125
2017-03-01,999.1169642688128,1007.9804563771597,995.1284321643932,998.9760131835938,1130374,998.9760131835938
2017-03-02,1001.8569290394078,1011.244195627165,995.1489142573853,1007.7994995117188,1544942,1007.7994995117188
2017-03-03,1003.9922400275108,1007.0944435689045,997.3042908980669,1004.8181762695312,1013970,1004.8181762695312
2017-03-06,999.1572038517443,1000.7687477289245,988.9037756053515,996.1355590820312,1400694,996.1355590820312
2017-03-07,1000.3254460436132,1009.2292645280908,997.1628504786521,1007.13427734375,1511672,1007.13427734375
2017-03-08,1008.0210136160733,1015.2729633543186,1004.0727101975228,1012.1304321289062,1791510,1012.1304321289062
2017-03-09,1012.9159788276743,1016.8844459822094,1008.8468885159715,1015.1721801757812,858468,1015.1721801757812
2017-03-10,1015.1117308593005,1027.178148383857,1012.8353656604352,1024.237060546875,1171420,1024.237060546875
2017-03-14,1030.0994158199373,1042.326952498449,1027.7828202599212,1034.4102783203125,3402294,1034.4102783203125
2017-03-15,1036.2233336984905,1036.2837272857262,1004.7378156833847,1006.5306396484375,3022496,1006.5306396484375
2017-03-16,1009.632777388562,1018.0933872549466,1009.632777388562,1015.6357421875,1571818,1015.6357421875
2017-03-17,1025.7481664442182,1025.7481664442182,1011.1435431003051,1017.5897216796875,2593152,1017.5897216796875
2017-03-20,1017.6701905964003,1017.6701905964003,993.517187007781,999.1575927734375,3487540,999.1575927734375
2017-03-21,999.963144749661,1003.9920051233502,993.1140821143892,1001.856689453125,3373700,1001.856689453125
2017-03-22,999.2179407274081,1005.6037248791804,995.1085221007962,998.7344970703125,1888716,998.7344970703125
2017-03-23,999.9634740693066,1001.1922965601418,985.9430156793173,991.2410278320312,2620638,991.2410278320312
2017-03-24,995.0482434213496,995.0482434213496,976.3140372490536,977.88525390625,5099814,977.88525390625
2017-03-27,977.784396625971,983.0420798811145,969.3439525385088,971.7814331054688,2181270,971.7814331054688
2017-03-28,970.9554841091823,984.4118402707488,970.9554841091823,978.9930419921875,1153158,978.9930419921875
2017-03-29,981.4302827041664,987.3930150955548,977.2403077052656,984.8951416015625,1717764,984.8951416015625
2017-03-30,985.0163460946849,993.1143973607208,981.0278124029838,983.4451293945312,2986086,983.4451293945312
2017-03-31,982.3979432778573,983.3850934304288,972.970442926784,979.7389526367188,1867044,979.7389526367188
2017-04-03,981.0278930948097,981.0278930948097,970.2305233056131,971.640625,1196888,971.640625
2017-04-05,974.9436540979075,974.9436540979075,964.9118334617793,967.4298706054688,2905568,967.4298706054688
2017-04-06,966.9264912993656,970.9553516797796,963.9250099881269,966.9466552734375,1720704,966.9466552734375
2017-04-07,964.8721146492218,980.3228396613099,963.7641776065551,978.6307373046875,2277012,978.6307373046875
2017-04-10,979.8190086696253,986.6680724637797,968.9410838200859,975.890869140625,2543264,975.890869140625
2017-04-11,973.8969862605485,984.2914715505592,969.344351802264,974.7027587890625,1557784,974.7027587890625
2017-04-12,975.9915716780348,978.2074452153844,960.0775708188884,964.2071533203125,1050538,964.2071533203125
2017-04-13,966.9268149483914,970.5527905044479,935.1189712704947,938.1808471679688,2500472,938.1808471679688
2017-04-17,938.8855263592667,939.8927413928485,924.6837943857635,932.6207275390625,2270882,932.6207275390625
2017-04-18,938.7242679773223,940.4163693032274,927.4636252932793,930.18310546875,1730620,930.18310546875
2017-04-19,911.9326821872214,946.2585580407175,907.6218206137996,926.2955322265625,5626812,926.2955322265625
2017-04-20,928.7733415846311,939.5303807312944,922.9918867327838,936.91162109375,1268842,936.91162109375
2017-04-21,938.3618473436085,941.0006720263634,927.0407110928356,930.989013671875,1161154,930.989013671875
2017-04-24,926.6378478461074,942.6122392265947,919.587342482061,937.958984375,2000020,937.958984375
2017-04-25,937.9186766152255,944.5461321279017,927.7256403973666,931.2710571289062,3148710,931.2710571289062
2017-04-26,942.7537029252491,944.3450837345051,927.8670775875601,930.8081665039062,2187438,930.8081665039062
2017-04-27,929.0756214316863,937.8383951522342,917.6335958099396,927.7057495117188,5773186,927.7057495117188
2017-04-28,924.2206485098737,926.134357350511,913.7456106453329,915.8204345703125,2540510,915.8204345703125
2017-05-02,924.2209034557537,927.4439929185463,918.5804968958669,922.5690307617188,2382696,922.5690307617188
2017-05-03,924.6237284407997,944.7680362499675,913.9472453019408,941.6658325195312,3514406,941.6658325195312
2017-05-04,946.7624300100335,946.7825939927222,930.1837018042621,938.7651977539062,2708208,938.7651977539062
2017-05-05,929.8610190169817,939.7317274077599,927.6451457047663,934.8970947265625,1682474,934.8970947265625
2017-05-08,935.09865224721,945.7348061037799,933.7691084249224,943.7405395507812,1071782,943.7405395507812
2017-05-09,944.3447718462891,951.2139989227946,939.7519100522493,947.8096313476562,1790270,947.8096313476562
2017-05-10,948.7967095784205,949.2599892217694,933.0841526045103,939.7116088867188,1206388,939.7116088867188
